Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
4200,7.75,0.13,Generic,Chewable/dispersible tablet,Zambia,100mg,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",867,SO-2478,35552.72
5259,3.0,0.05,Generic,Tablet,Côte d'Ivoire,200mg,"Nevirapine 200mg, tablets, 60 Tabs",294,SO-21871,21240.85
60000,11.0,0.37,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",5144,SO-17610,675146.89
26292,11.8,0.2,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",3218,SO-27870,326844.02999999997
71422,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",8016,SO-22521,830935.02
80,41.1,0.34,Aluvia,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",19,SO-26180,4676.08
17933,26.25,0.88,Truvada,Tablet - FDC,Nigeria,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",1564,SO-22523,488528.48000000004
10000,9.35,0.16,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",905,SO-23431,108811.62999999999
23991,11.5,0.38,Generic,Tablet - FDC,Nigeria,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2096,SO-26250,291565.63
98,16.96,0.09,Stocrin/Sustiva,Oral solution,Haiti,30mg/ml,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",28,SO-24870,2653.58
6476,8.76,0.15,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",540,SO-21883,61722.01
13334,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1626,SO-22525,169401.77
12000,1.49,0.02,Generic,Capsule,Nigeria,30mg,"Stavudine 30mg, capsules, 60 Caps",789,SO-22840,25244.870000000003
5000,10.0,0.33,Generic,Tablet - FDC,Namibia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",419,SO-30460,52415.2
1155,11.35,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",147,SO-30110,14983.53
220,41.1,0.34,Aluvia,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",50,SO-31430,10419.119999999999
92000,11.5,0.38,Generic,Tablet - FDC,Zambia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",7101,SO-29060,1076775.94
4000,15.26,0.17,Generic,Capsule,Zambia,200mg,"Efavirenz 200mg, capsule, 90 Caps",481,SO-31900,64110.76
2160,26.25,0.88,Truvada,Tablet - FDC,Côte d'Ivoire,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",186,SO-31960,58471.2
25824,8.76,0.15,Generic,Tablet - FDC,Haiti,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2359,SO-30170,253376.26
35000,7.12,0.12,Generic,Tablet - FDC,Zambia,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",2604,SO-32510,252137.13999999998
23670,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2666,SO-32640,277812.68
671,26.25,0.88,Truvada,Tablet - FDC,Nigeria,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",59,SO-27815,25094.07
12294,7.71,0.13,Generic,Tablet,Zambia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",629,SO-31951,103254.21
2420,8.76,0.15,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",202,SO-30120,22774.85
17500,3.9,0.06,Generic,Tablet - FDC,Mozambique,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",1292,SO-32570,69971.82
88000,11.0,0.37,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",7579,SO-17660,976656.56
536,17.0,0.57,Viread,Tablet,Tanzania,300mg,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",41,SO-18750,11363.470000000001
98396,7.12,0.12,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",7426,SO-26421,704352.91
121280,11.75,0.39,Generic,Tablet - FDC,Nigeria,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",9813,SO-27820,1437174.57
15900,25.45,0.42,Generic,Tablet,Tanzania,300mg,"Abacavir 300mg, tablets, 60 Tabs",1630,SO-31282,407665.62
36456,6.22,0.21,Generic,Tablet,Haiti,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3160,SO-32770,259305.06
945,1.49,0.02,Generic,Capsule,Mozambique,30mg,"Stavudine 30mg, capsules, 60 Caps",62,SO-33340,2485.89
735,1.46,0.02,Generic,Capsule,Mozambique,30mg,"Stavudine 30mg, capsules, 60 Caps",47,SO-15520,2030.77
16033,16.25,0.54,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",536,SO-203,264434.075
43470,3.57,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",4398,SO-309,173416.075
1030,3.47,0.12,Stocrin/Sustiva,Capsule,Zambia,50mg,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",48,SO-478,4239.195
4165,17.0,0.57,Viread,Tablet,Zambia,300mg,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",265,SO-205,72378.835
38463,9.98,0.17,Generic,Tablet - FDC,Rwanda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3450,SO-490,404847.77499999997
6000,27.0,1.35,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",1833,SO-474,171756.535
3334,3.31,0.06,Generic,Tablet,Zambia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",179,SO-374,12296.235
100,32.0,1.6,Uni-Gold,Test kit,Tanzania,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",66,SO-395,4295.135
2579,79.6,0.29,Viracept,Tablet,Mozambique,250mg,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",663,SO-260,207203.04499999998
8148,16.25,0.54,Generic,Tablet,Côte d'Ivoire,600mg,"Efavirenz 600mg, tablets, 30 Tabs",743,SO-433,135155.535
9000,7.5,0.12,Generic,Tablet - FDC,Côte d'Ivoire,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",974,SO-432,70756.535
62000,7.4,0.12,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",5778,SO-671,479833.08
160,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",173,SO-518,14004.535
35074,10.68,0.18,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3116,SO-640,376158.855
621,17.0,0.57,Viread,Tablet,Côte d'Ivoire,300mg,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",40,SO-641,12035.535
2000,139.0,1.39,Capillus,Test kit,Tanzania,300mg,"HIV 1/2, Capillus HIV Kit, 100 Tests",1415,SO-758,282902.8
50,41.1,0.14,Kaletra,Oral solution,Rwanda,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",50,SO-489,2719.35
3090,41.14,0.34,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",650,SO-733,129783.0
2,238.65,238.65,Pepti-LAV,Test kit - Ancillary,Côte d'Ivoire,300mg,"HIV, Pepti-LAV 1|2 (HIV-1|2 Ab differenciation, Immuno-Blot)",6,SO-410,1834.06
22047,3.04,0.05,Generic,Tablet,Côte d'Ivoire,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1057,SO-815,70478.12000000001
2034,16.5,0.55,First Response,Test kit,Rwanda,300mg,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",768,SO-824,38079.799999999996
167,20.0,0.67,Bioline,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",67,SO-543,4784.34
1560,9.5,0.16,Generic,Tablet - FDC,Zimbabwe,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",90,SO-898,15949.71
1350,9.5,0.16,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",80,SO-1081,13584.52
4078,41.1,0.34,Aluvia,Tablet,Zambia,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",885,SO-626,171993.57
10996,6.2,0.03,Generic,Oral suspension,Zambia,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",3967,SO-977,81379.2
600,72.0,0.72,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",137,SO-1099,45001.86
18974,7.4,0.12,Generic,Tablet - FDC,Zambia,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1928,SO-1078,147826.55
403,41.1,0.34,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",88,SO-1297,18193.239999999998
210,38.36,0.46,Norvir,Capsule,Mozambique,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",63,SO-1040,8808.650000000001
40000,7.4,0.12,Generic,Tablet - FDC,Côte d'Ivoire,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",4026,SO-1483,309798.6
375,76.0,1.9,Genie,Test kit,Nigeria,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",411,SO-1504,31692.6
9691,9.5,0.16,Generic,Tablet - FDC,Ethiopia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",899,SO-1523,98694.8
1860,7.4,0.12,Generic,Tablet - FDC,Uganda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",192,SO-1820,15403.54
29500,3.04,0.05,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1640,SO-1542,101096.49
6500,7.4,0.12,Generic,Tablet - FDC,Uganda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",667,SO-1299,51786.159999999996
2326,1.52,0.01,Generic,Oral solution,Côte d'Ivoire,1mg/ml,"Stavudine 1mg/ml, powder for oral solution, 200 ml",232,SO-1112,5245.969999999999
14995,9.45,0.16,Generic,Tablet - FDC,Haiti,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1586,SO-2594,159218.47
3847,7.4,0.12,Generic,Tablet - FDC,Côte d'Ivoire,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",408,SO-1901,30028.03
1358,9.59,0.11,Norvir,Capsule,Mozambique,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",387,SO-2670,15151.199999999999
40000,7.4,0.12,Generic,Tablet - FDC,Tanzania,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",4289,SO-10970,321067.88999999996
78460,1.52,0.03,Generic,Capsule,Ethiopia,30mg,"Stavudine 30mg, capsules, 60 Caps",5184,SO-1950,137360.01
270,27.53,0.46,Generic,Tablet,Haiti,300mg,"Abacavir 300mg, tablets, 60 Tabs",862,SO-2050,17156.190000000002
2000,32.0,1.6,Uni-Gold,Test kit,Cameroon,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",643,SO-11520,71907.73
81198,2.0,0.07,Generic,Tablet - FDC,Zambia,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",4678,SO-2545,193266.03
48,17.0,0.57,Viread,Tablet,Nigeria,300mg,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",4,SO-2356,1031.06
3180,8.15,0.14,Generic,Tablet,Zimbabwe,300mg,"Zidovudine 300mg, tablets, 60 Tabs",182,SO-1921,27551.95
3000,3.4,0.06,Generic,Tablet,Mozambique,200mg,"Nevirapine 200mg, tablets, 60 Tabs",168,SO-2217,11291.27
127,1.92,0.01,Generic,Oral suspension,Uganda,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",46,SO-1995,984.57
30874,3.04,0.05,Generic,Tablet,Ethiopia,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1822,SO-1536,103749.13
1400,13.5,0.22,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",156,SO-2621,20212.84
35000,12.01,0.4,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2641,SO-2484,424112.81
50000,9.45,0.16,Generic,Tablet - FDC,Zambia,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4585,SO-2487,476365.01999999996
19999,20.0,0.8,Bioline,Test kit,Kenya,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",6074,SO-11460,402013.96
32544,2.91,0.05,Generic,Tablet,Tanzania,150mg,"Lamivudine 150mg, tablets, 60 Tabs",1608,SO-2561,96554.88
1500,1.4,0.01,Generic,Oral solution,Haiti,1mg/ml,"Stavudine 1mg/ml, powder for oral solution, 200 ml",235,SO-12140,5126.1
1152,3.9,0.06,Generic,Tablet - FDC,Nigeria,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",85,SO-10660,5767.660000000001
784,3.9,0.06,Generic,Tablet - FDC,Nigeria,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",58,SO-10550,4165.469999999999
94,41.1,0.34,Aluvia,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",27,SO-11032,4927.58
20000,20.0,0.8,Bioline,Test kit,Kenya,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",6067,SO-11450,401890.0
14,38.36,0.11,Norvir,Capsule,Ethiopia,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",25,SO-14230,1042.9
2005,1.9,0.01,Generic,Oral solution,Ethiopia,10mg/ml,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",692,SO-21350,8800.19
14600,11.8,0.2,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1657,SO-17751,182613.22
9408,3.4,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",893,SO-14040,38308.08
12696,26.25,0.88,Truvada,Tablet - FDC,Nigeria,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",1114,SO-11230,341444.32999999996
76427,9.45,0.16,Generic,Tablet - FDC,Tanzania,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",7017,SO-11860,728757.82
7876,1.55,0.03,Generic,Capsule,Nigeria,30mg,"Stavudine 30mg, capsules, 60 Caps",521,SO-13000,16840.65
67842,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7627,SO-21806,786407.52
28624,9.35,0.16,Generic,Tablet - FDC,Côte d'Ivoire,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2583,SO-19340,275767.66000000003
8000,2.0,0.07,Generic,Tablet - FDC,Zimbabwe,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",483,SO-13980,18978.95
1067,32.0,1.6,Uni-Gold,Test kit,Kenya,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",297,SO-12710,37815.299999999996
135000,7.2,0.12,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",10053,SO-17531,984116.64
248,3.2,0.05,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",24,SO-22831,2343.1
1067,3.2,0.05,Generic,Tablet,Nigeria,200mg,"Nevirapine 200mg, tablets, 60 Tabs",60,SO-20962,5402.1900000000005
35000,9.35,0.16,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3162,SO-23430,343019.77999999997
3895,7.12,0.12,Generic,Tablet - FDC,Uganda,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",289,SO-30070,30585.460000000003
400,50.0,0.28,Crixivan,Capsule,Nigeria,400mg,"Indinavir 400mg [Crixivan], capsules, 180 Caps",89,SO-24480,27369.03
3190,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",361,SO-30024,43767.11
9310,3.2,0.05,Generic,Tablet,Mozambique,200mg,"Nevirapine 200mg, tablets, 60 Tabs",376,SO-32110,32193.309999999998
22260,11.0,0.37,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1921,SO-17640,247788.63999999998
1268,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",143,SO-32647,21929.33
27941,11.0,0.37,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1970,SO-30310,314712.69
2757,2.1,0.01,Generic,Oral solution,Haiti,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",1038,SO-32750,17575.55
18180,11.35,0.19,Generic,Tablet - FDC,Côte d'Ivoire,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2047,SO-32220,213486.50999999998
8784,11.35,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1118,SO-31440,107232.34999999999
29426,6.85,0.23,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2529,SO-32940,205994.47
17000,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1914,SO-33332,203521.34
3001,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",338,SO-33336,43619.94
240,11.75,0.39,Generic,Tablet - FDC,Nigeria,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",22,SO-27823,12167.02
25281,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2847,SO-33338,298109.77
16912,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1905,SO-33339,202516.16999999998
1604,7.12,0.12,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",120,SO-26425,13242.739999999998
4410,1.46,0.02,Generic,Capsule,Haiti,30mg,"Stavudine 30mg, capsules, 60 Caps",286,SO-34250,10294.7
12873,2.9,0.05,Generic,Tablet,Ethiopia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1258,SO-34350,43439.869999999995
1,80.0,0.8,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1028,SCMS-58380,10163.86
11092,6.75,0.11,Generic,Tablet - FDC,Vietnam,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",957,SCMS-188650,76833.03
6280,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2548,SCMS-256500,531625.99
298,2.3,0.04,Generic,Chewable/dispersible tablet - FDC,Haiti,30/50/6mg,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",21,SCMS-138620,990.98
90,89.0,0.89,Determine,Test kit,South Sudan,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",39,SCMS-181400,9454.89
400,6.85,0.11,Norvir,Tablet,Mozambique,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",62,SCMS-263040,3386.21
1468,80.0,0.8,Determine,Test kit,Burundi,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",638,SCMS-179360,130507.34
305,25.5,0.85,Stat-Pak,Test kit,Burundi,300mg,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",34,SCMS-141760,8625.199999999999
3,16.5,0.55,Generic,Test kit,Haiti,300mg,"Malaria Antigen P.f Kit, 30 x 1 Test",1,SCMS-131040,1019.12
5300,3.5,0.12,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2922,SCMS-226220,24185.09
54768,2.44,0.08,Generic,Capsule,South Africa,50mg,"Efavirenz 50mg, capsule, 30 Caps",3237,SCMS-103410,144777.88
11500,11.49,0.38,Generic,Tablet - FDC,Vietnam,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",1295,SCMS-188540,134319.5
16000,3.55,0.12,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",1948,SCMS-236120,59996.64
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1186,SCMS-162440,269751.67000000004
56877,4.67,0.16,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4815,SCMS-68910,272075.16000000003
3500,70.0,0.7,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",893,SCMS-48630,258338.32
17760,10.0,0.33,Generic,Tablet - FDC,Vietnam,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",2516,SCMS-274370,181625.34
1680,8.25,0.28,Generic,Tablet,Vietnam,300mg,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",110,SCMS-51780,14678.6
138422,8.75,0.29,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",13147,SCMS-84420,1218585.6300000001
2000,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",957,SCMS-131880,179143.88
243800,11.49,0.38,Generic,Tablet - FDC,Malawi,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",27549,SCMS-163880,2829602.62
25000,10.24,0.34,Generic,Tablet - FDC,Haiti,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",3034,SCMS-261510,263921.44
500,30.82,0.1,Kaletra,Oral solution,Côte d'Ivoire,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",505,SCMS-246550,21949.690000000002
77,32.0,1.6,Uni-Gold,Test kit,"Congo, DRC",300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",509,SCMS-253260,10487.64
13000,8.1,0.13,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2672,SCMS-249040,107912.89
18,32.0,1.6,Uni-Gold,Test kit,South Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",177,SCMS-245240,2268.94
377,80.0,0.8,Determine,Test kit,Swaziland,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",172,SCMS-113480,34714.22
121,75.0,0.62,Intelence,Tablet,Uganda,100mg,"Etravirine 100mg [Intelence], tablets, 120 Tabs",43,SCMS-143480,9286.72
21504,6.5,0.22,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1849,SCMS-48290,144241.78999999998
448,0.9,0.9,Bioline,Test kit - Ancillary,Dominican Republic,300mg,"HIV 1/2, Bioline 3.0 Diluent, 25 Tests, Bottle x 5 ml",71,SCMS-117380,1248.23
35136,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4784,SCMS-219220,304532.42000000004
32,32.0,1.6,Uni-Gold,Test kit,"Congo, DRC",300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",54,SCMS-224840,3759.0699999999997
1832,2.1,0.01,Generic,Oral solution,Haiti,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",3504,SCMS-180940,10969.35
350,27.0,1.35,Stat-Pak,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",205,SCMS-48620,10905.92
174,23.26,0.78,Norvir,Tablet,Vietnam,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",21,SCMS-145320,4636.57
32670,4.65,0.16,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",3076,SCMS-234720,177801.80000000002
62209,10.95,0.36,Generic,Tablet - FDC,Rwanda,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5795,SCMS-50290,746124.0800000001
940,1.25,0.04,Generic,Chewable/dispersible tablet,"Congo, DRC",50mg,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",132,SCMS-239810,3692.78
595,27.6,0.92,Stat-Pak,Test kit,Burundi,300mg,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",63,SCMS-260800,17307.0
