Line_Item_Quantity,Pack_Price,Unit_Price,Brand,Dosage_Form,Country,Dosage,Item_Description,Weight_Kilograms,PO_SO,Total_Cost
10000,8.1,0.13,Generic,Tablet - FDC,"Congo, DRC",150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1463,SCMS-234300,93581.92
11000,11.5,0.38,Generic,Tablet - FDC,Nigeria,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",966,SO-26270,134077.77
172,4.6,0.05,Generic,Capsule,Guyana,100mg,"Zidovudine 100mg, capsules, 100 Caps",33,SCMS-180000,1674.99
3640,32.0,1.6,Uni-Gold,Test kit,Zambia,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1213,SCMS-120583,132176.61000000002
96200,2.18,0.04,Generic,Tablet,Tanzania,200mg,"Nevirapine 200mg, tablets, 60 Tabs",6320,SCMS-219190,243275.22
30,6.57,0.01,Generic,Tablet,Haiti,150mg,"Chloroquine 150mg base (as phosphate), [DON] tablets, 1000 Tabs",3221,DSCM-10090,21213.260000000002
17600,2.3,0.04,Generic,Chewable/dispersible tablet - FDC,Tanzania,30/50/6mg,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",3526,SO-41550,49513.75
5768,4.32,0.07,Generic,Tablet - FDC,Mozambique,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",592,SO-48881,25542.289999999997
461,103.52,0.38,Invirase,Capsule,Mozambique,200mg,"Saquinavir 200mg [Invirase], capsules, 270 Caps",238,SCMS-98430,50358.7
35364,2.72,0.05,Generic,Tablet,South Africa,200mg,"Nevirapine 200mg, tablets, 60 Tabs",3793,SCMS-104080,104876.24
175,24.5,24.5,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",125,SCMS-133410,5765.54
10267,5.74,0.19,Generic,Tablet - FDC,Tanzania,200/300mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",816,SO-45990,62628.68
2277,3.89,0.06,Generic,Chewable/dispersible tablet - FDC,Uganda,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",128,SO-46820,10478.070000000002
1004,8.5,0.04,Generic,Oral solution,Rwanda,20mg/ml,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",1,SO-42090,11799.84
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1186,SCMS-162440,269485.58
49000,18.9,0.16,Aluvia,Tablet,Mozambique,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",11107,SO-49390,933034.4600000001
600,30.82,0.1,Kaletra,Oral solution,Côte d'Ivoire,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",554,SCMS-228900,24359.399999999998
2346,30.82,0.1,Kaletra,Oral solution,Zimbabwe,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",2172,SCMS-149120,103479.04
39045,8.21,0.14,Generic,Tablet - FDC,Vietnam,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",5092,SCMS-176270,328268.58
2145,6.85,0.11,Norvir,Tablet,Tanzania,100mg,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",309,SCMS-111650,17101.14
10000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",3335,SCMS-100631,223980.43
20000,4.63,0.15,Generic,Tablet - FDC,Côte d'Ivoire,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2000,SO-49060,101194.35
8586,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1479,SCMS-88211,781321.29
8148,16.25,0.54,Generic,Tablet,Côte d'Ivoire,600mg,"Efavirenz 600mg, tablets, 30 Tabs",742,SO-434,135153.535
800,7.0,0.12,Videx,Chewable/dispersible tablet,Vietnam,25mg,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",161,SCMS-752,8123.01
400,41.1,0.34,Aluvia,Tablet,Zimbabwe,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",87,SO-337,17437.945
43563,3.33,0.11,Generic,Tablet,Mozambique,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4122,SO-44800,173847.18000000002
5000,77.7,0.78,Determine,Test kit,Rwanda,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",1134,SCMS-75800,439888.19
9073,2.51,0.04,Generic,Tablet,Zimbabwe,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2102,SO-38830,30587.5
3600,50.4,1.68,Atripla,Tablet - FDC,Côte d'Ivoire,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",402,SCMS-57280,183720.19
30912,6.5,0.22,Generic,Tablet,Vietnam,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2405,SCMS-56320,212769.83000000002
4000,100.0,1.0,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1624,SCMS-225410,415948.24
699,30.82,0.1,Kaletra,Oral solution,Ethiopia,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",728,SCMS-135780,28514.5
4164,60.82,0.51,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",992,SCMS-164530,256780.01
20340,3.21,0.11,Generic,Tablet,Mozambique,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1242,SO-47087,74742.52
700,2.24,0.07,Generic,Capsule,Rwanda,50mg,"Efavirenz 50mg, capsule, 30 Caps",46,SO-41040,2845.5699999999997
10000,20.0,0.8,Bioline,Test kit,Tanzania,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",3335,SCMS-10270,228189.74
19,29.0,0.97,Reveal,Test kit,Côte d'Ivoire,300mg,"HIV, Reveal G3 Rapid HIV-1 Antibody Test, 30 Tests",13,SCMS-4,1421.875
17470,7.33,0.12,Generic,Tablet,South Africa,300mg,"Zidovudine 300mg, tablets, 60 Tabs",7765,SCMS-83770,133166.36000000002
40230,11.4,0.19,Generic,Tablet - FDC,Nigeria,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",4531,SO-33330,490504.14
26267,2.76,0.05,Generic,Tablet - FDC,Zimbabwe,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",1875,SO-42270,79532.31
333334,2.57,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",16496,SCMS-68810,883800.47
2352,80.0,0.8,Determine,Test kit,Tanzania,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1016,SCMS-161830,207450.52
427,19.33,0.32,Generic,Tablet,Rwanda,300mg,"Abacavir 300mg, tablets, 60 Tabs",62,SCMS-48810,9330.44
1242,2.24,0.07,Generic,Capsule,Haiti,50mg,"Efavirenz 50mg, capsule, 30 Caps",96,SCMS-40010,4236.08
338,7.3,0.08,Generic,Tablet,Uganda,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",25,SO-43874,3230.2400000000002
4500,5.35,0.18,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",350,SO-35890,25980.91
1092,2.24,0.07,Generic,Capsule,Rwanda,50mg,"Efavirenz 50mg, capsule, 30 Caps",7,SO-40970,3255.7
1082,5.75,0.1,Generic,Tablet,Vietnam,300mg,"Zidovudine 300mg, tablets, 60 Tabs",2228,SCMS-164680,9794.279999999999
309,27.5,0.31,Generic,Tablet - FDC + co-blister,Nigeria,150/300mg+600mg,"Lamivudine/Zidovudine+Efavirenz 150/300mg+600mg, tablets, co-blister 60+30 Tabs",51,SO-35112,18251.92
20000,19.92,0.66,Generic,Tablet - FDC,Nigeria,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",2181,SO-36921,419523.88
8100,2.91,0.05,Generic,Tablet,Haiti,150mg,"Lamivudine 150mg, tablets, 60 Tabs",404,SO-2602,29483.49
2744,89.0,0.89,Determine,Test kit,Nigeria,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1186,SCMS-162440,269751.67000000004
475,2.3,0.04,Generic,Chewable/dispersible tablet - FDC,Uganda,30/50/6mg,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",1982,SO-43873,9257.59
4400,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1033,SCMS-188291,377163.99
44,29.0,1.45,Stat-Pak,Test kit,Ethiopia,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",15,SCMS-133380,1496.54
150,77.7,0.78,Determine,Test kit,Namibia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",35,SCMS-131110,12511.8
1850,13.15,0.22,Generic,Tablet,Dominican Republic,300mg,"Abacavir 300mg, tablets, 60 Tabs",630,SO-41870,31881.41
19683,2.26,0.04,Generic,Tablet,Cameroon,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1733,SO-45830,65431.82
1446,4.0,0.07,Generic,Tablet - FDC,Uganda,60/30mg,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",68,SO-45500,6581.44
3000,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1159,SO-44170,11713.04
19100,18.9,0.16,Aluvia,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",4710,SO-49939,369589.33999999997
336,7.72,0.13,Generic,Chewable/dispersible tablet,Guyana,100mg,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",89,SO-37410,3821.34
760,30.82,0.1,Kaletra,Oral solution,Zambia,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",757,SCMS-183050,33817.31
635,9.3,0.1,Generic,Tablet,Nigeria,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",65,SO-48321,6088.57
1660,7.21,0.12,Generic,Tablet,Ethiopia,300mg,"Zidovudine 300mg, tablets, 60 Tabs",90,SO-37940,12861.11
46066,10.87,0.36,Generic,Tablet - FDC,Tanzania,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",5175,SO-45742,504898.42
42751,8.76,0.15,Generic,Tablet - FDC,Nigeria,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3409,SO-32970,386870.42000000004
53546,7.4,0.12,Generic,Tablet - FDC,Zimbabwe,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",5467,SO-719,415815.69
1629,3.67,0.06,Generic,Tablet,Zimbabwe,200mg,"Nevirapine 200mg, tablets, 60 Tabs",152,SO-292,6900.45
20989,3.4,0.06,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",1162,SO-16670,75131.84
480,36.16,0.3,Aluvia,Tablet,Uganda,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",127,SCMS-65110,18795.129999999997
1030,11.72,0.39,Generic,Tablet,Nigeria,600mg,"Efavirenz 600mg, tablets, 30 Tabs",251,SO-10540,14051.72
3831,21.78,0.18,Generic,Tablet,Nigeria,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",1094,SO-45680,104303.39
3550,1.56,0.05,Generic,Capsule,Tanzania,50mg,"Efavirenz 50mg, capsule, 30 Caps",255,SCMS-200850,7999.31
360,38.36,0.11,Norvir,Capsule,Côte d'Ivoire,100mg,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",630,SO-350,17560.535
2104,80.0,0.8,Determine,Test kit,Lesotho,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",856,SCMS-233590,179556.81
1758,2.1,0.01,Generic,Oral solution,Côte d'Ivoire,10mg/ml,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",604,SO-33540,10799.08
331,12.75,0.21,Generic,Tablet,Vietnam,300mg,"Abacavir 300mg, tablets, 60 Tabs",2951,SCMS-145310,11437.21
204,2.1,0.01,Generic,Oral solution,Guyana,10mg/ml,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",171,SO-41000,2951.76
2996,3.2,0.05,Generic,Tablet - FDC,Mozambique,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",6022,SO-37590,16108.32
2420,8.76,0.15,Generic,Tablet - FDC,Uganda,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",202,SO-30120,22774.85
9073,2.51,0.04,Generic,Tablet,Zimbabwe,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2721,SO-38520,27587.89
1016,5.58,0.09,Generic,Tablet,Guyana,300mg,"Zidovudine 300mg, tablets, 60 Tabs",615,SO-46090,14096.970000000001
61059,5.78,0.19,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4305,SO-34330,363548.63
4000,41.1,0.34,Aluvia,Tablet,Côte d'Ivoire,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1015,SO-586,167919.04
2021,9.3,0.1,Generic,Tablet,Rwanda,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",132,SO-49970,19956.62
3200,80.0,0.8,Determine,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1394,SCMS-188290,277139.4
1052,18.0,0.6,Generic,Tablet,Haiti,300/100mg,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",138,SCMS-261011,20675.25
150000,7.02,0.12,Generic,Tablet,Tanzania,300mg,"Zidovudine 300mg, tablets, 60 Tabs",10142,SO-40613,1062389.04
49000,4.22,0.14,Generic,Tablet,Tanzania,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4030,SO-39000,222828.49
10996,6.2,0.03,Generic,Oral suspension,Zambia,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",3967,SO-977,81379.2
38433,10.74,0.36,Generic,Tablet - FDC,Ghana,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",4656,SCMS-245420,444716.4
450,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",497,SO-998,36905.08
3872,1.83,0.01,Generic,Oral suspension,Côte d'Ivoire,10mg/ml,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",1451,SO-36310,12222.720000000001
100000,6.24,0.21,Generic,Tablet - FDC,Ethiopia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",9565,SCMS-110050,685742.72
54684,5.99,0.2,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3889,SCMS-49110,359983.26
2639,72.0,0.72,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1276,SCMS-60710,210538.8
950,4.6,0.15,Generic,Tablet,Uganda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",76,SO-36180,5396.57
1201,26.25,0.88,Truvada,Tablet - FDC,Uganda,300/200mg,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",327,SO-31460,34326.01
10868,11.23,0.19,Generic,Tablet,Mozambique,300mg,"Abacavir 300mg, tablets, 60 Tabs",1026,SO-47060,123311.39
1031,19.71,0.16,Generic,Tablet,Guyana,200/50mg,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",298,SO-48500,24694.94
212,80.0,0.8,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",97,SCMS-81040,18907.5
109,17.0,0.57,Viread,Tablet,Nigeria,300mg,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",422,SO-2351,4668.26
9670,5.94,0.1,Generic,Tablet,Zimbabwe,100/25mg,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",1128,SCMS-216230,70829.58
1123,70.0,0.7,Determine,Test kit,Haiti,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",257,SCMS-24060,81637.64
1400,13.5,0.22,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",156,SO-2621,20212.84
238,1.85,0.01,Generic,Oral solution,Guyana,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",76,SO-44540,2620.84
1860,12.42,0.41,Generic,Tablet,Zimbabwe,600mg,"Efavirenz 600mg, tablets, 30 Tabs",2425,SO-708,36494.81
92500,4.71,0.16,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",8025,SCMS-103720,446100.70999999996
36391,10.62,0.35,Generic,Tablet,Côte d'Ivoire,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4156,SO-21840,398410.23
1600,2.0,0.07,Generic,Tablet - FDC,Zimbabwe,150/30mg,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",422,SO-716,6540.27
49920,5.69,0.09,Generic,Tablet - FDC,Vietnam,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",4799,SCMS-69430,295616.74
4200,16.96,0.09,Stocrin/Sustiva,Oral solution,Côte d'Ivoire,30mg/ml,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",1234,SCMS-83660,74171.8
42773,2.26,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2270,SO-44477,101143.31
6000,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",2439,SCMS-239740,511378.7
3470,23.0,23.0,Colloidal Gold,Test kit,Ethiopia,300mg,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",2509,SCMS-32630,99848.68
2220,32.0,1.6,Uni-Gold,Test kit,Guyana,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",732,SCMS-11670,77677.85
10070,1.95,0.01,Generic,Oral suspension,Mozambique,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",3787,SO-38640,22120.760000000002
47227,5.78,0.19,Generic,Tablet,Zambia,600mg,"Efavirenz 600mg, tablets, 30 Tabs",4959,SO-34340,283480.60000000003
3401,29.0,1.45,Stat-Pak,Test kit,Nigeria,300mg,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",972,SCMS-155311,108958.56
6047,1.43,0.01,Generic,Oral solution,Ghana,10mg/ml,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",2323,SCMS-234030,15982.73
130,89.0,0.89,Determine,Test kit,Sudan,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",60,SCMS-84000,13679.43
10508,4.15,0.07,Generic,Chewable/dispersible tablet - FDC,Vietnam,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",678,SCMS-156270,45817.439999999995
3000,80.0,0.8,Determine,Test kit,Zambia,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1428,SCMS-158520,266097.42
444,32.0,1.6,Uni-Gold,Test kit,South Sudan,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",132,SCMS-213410,16070.58
7409,77.7,0.78,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",1275,SCMS-118370,592502.61
5217,7.4,0.12,Generic,Tablet - FDC,Nigeria,150/200/30mg,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",563,SO-22550,42534.020000000004
837,1.85,0.01,Generic,Oral suspension,Vietnam,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",526,SCMS-176180,7918.39
5110,1.93,0.01,Generic,Oral solution,Haiti,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1840,SO-38212,24744.71
8563,89.0,0.89,Determine,Test kit,Kenya,300mg,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1474,SCMS-88211,779437.4199999999
26608,8.1,0.13,Generic,Tablet - FDC,Haiti,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",3699,SCMS-261120,236892.4
592,13.6,0.06,Generic,Oral solution,Zimbabwe,20mg/ml,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",195,SO-39540,8286.439999999999
2700,20.5,0.82,Bioline,Test kit,Côte d'Ivoire,300mg,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",900,SCMS-215031,64430.94
92000,11.5,0.38,Generic,Tablet - FDC,Zambia,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",7101,SO-29060,1076775.94
10,41.1,0.34,Aluvia,Tablet,Haiti,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",9,SCMS-40030,1219.09
33439,4.65,0.16,Generic,Tablet - FDC,Zimbabwe,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",3232,SCMS-234720,181606.26
4176,4.6,0.15,Generic,Tablet - FDC,Haiti,300/300mg,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",426,SCMS-210480,21485.299999999996
230,76.0,1.9,Genie,Test kit,Côte d'Ivoire,300mg,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",917,SO-792,23564.730000000003
6339,1.95,0.01,Generic,Oral suspension,"Congo, DRC",10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",2357,SO-45031,36881.34
6376,21.42,0.36,Generic,Tablet,Tanzania,300mg,"Abacavir 300mg, tablets, 60 Tabs",640,SO-31284,139619.37000000002
54147,11.89,0.4,Generic,Tablet - FDC,Namibia,600/200/300mg,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",6425,SO-49520,679945.6599999999
24126,3.91,0.13,Generic,Tablet,Rwanda,600mg,"Efavirenz 600mg, tablets, 30 Tabs",1444,SO-41820,110307.25
108129,4.53,0.15,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",9280,SCMS-83820,506211.94
100,77.7,0.78,Determine,Test kit,Namibia,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",24,SCMS-109960,8460.19
549,1.45,0.01,Generic,Oral solution,Burundi,10mg/ml,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",201,SO-45181,2327.84
1260,41.1,0.14,Kaletra,Oral solution,Zambia,80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",1185,SO-1884,54219.39
79999,2.26,0.04,Generic,Tablet,Rwanda,200mg,"Nevirapine 200mg, tablets, 60 Tabs",9404,SO-45390,195109.61
6654,7.3,0.08,Generic,Tablet,Nigeria,200mg,"Efavirenz 200mg, scored tablets, 90 Tabs",465,SO-43433,99732.29999999999
6296,11.8,0.2,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",822,SO-17870,81759.45
30,30.82,0.1,Kaletra,Oral solution,"Congo, DRC",80/20mg/ml,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",56,SCMS-189060,1386.6399999999999
66660,2.53,0.04,Generic,Tablet,South Africa,150mg,"Lamivudine 150mg, tablets, 60 Tabs",3211,SCMS-68950,173130.21999999997
39132,2.21,0.04,Generic,Tablet,Zambia,200mg,"Nevirapine 200mg, tablets, 60 Tabs",2426,SO-48671,88984.51
1480,82.2,0.68,Aluvia,Tablet,Vietnam,200/50mg,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",370,SCMS-23360,124502.98
53239,8.1,0.13,Generic,Tablet - FDC,Tanzania,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7696,SCMS-198771,465211.97000000003
30196,3.21,0.11,Generic,Tablet,Côte d'Ivoire,600mg,"Efavirenz 600mg, tablets, 30 Tabs",3591,SO-43363,102218.59
4131,77.7,0.78,Determine,Test kit,Mozambique,300mg,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",937,SCMS-70770,333237.28
3519,2.44,0.04,Generic,Tablet,Uganda,150mg,"Lamivudine 150mg, tablets, 60 Tabs",2538,SO-35970,14901.53
9627,2.26,0.04,Generic,Tablet - FDC,Nigeria,30/60mg,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",486,SO-43845,36331.479999999996
18000,3.6,0.06,Generic,Chewable/dispersible tablet - FDC,Uganda,30/50/60mg,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",2253,SO-50070,68661.98999999999
27588,11.8,0.2,Generic,Tablet - FDC,Ethiopia,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",3146,SO-22040,340714.82
20642,8.55,0.14,Generic,Tablet - FDC,Haiti,150/300mg,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",1778,SO-40160,205365.88
14066,11.35,0.19,Generic,Tablet - FDC,Uganda,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1593,SO-33400,169509.71000000002
3480,32.0,1.6,Uni-Gold,Test kit,Mozambique,300mg,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2766,SO-1064,122236.81
210000,8.11,0.14,Generic,Tablet - FDC,Mozambique,150/300/200mg,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",81836,SO-47050,1752022.06
263,1.85,0.01,Generic,Oral suspension,Vietnam,10mg/ml,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",182,SCMS-176190,6458.0
191011,4.51,0.15,Generic,Tablet,South Africa,600mg,"Efavirenz 600mg, tablets, 30 Tabs",16234,SCMS-103440,877320.1900000001
90000,10.52,0.35,Generic,Tablet - FDC,Zimbabwe,600/300/300mg,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",24375,SO-45110,963818.37
